Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Total,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Short,Unnamed: 30,Unnamed: 31,Medium,Unnamed: 33,Unnamed: 34,Long,Unnamed: 36,Unnamed: 37,Expected,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Tackles,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Challanges,Unnamed: 53,Unnamed: 54,Unnamed: 55,Blocks,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Season,Standart,Expected.1
Player,Nation,Pos,Squad,Age,Born,90s Played,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Avg Shot Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,2018-2019,,
Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,25,1995,2.4,,8,1,12.5,3.27,0.41,0,0,18.5,0,0,0,,0.3,0.04,-0.3,-0.3,61,84,72.6,923,210,34,41,82.9,24,32,75,2,5,40,0.3,0,0.1,0,0,5,5,0,12,3,3,0,1,2,1,2,50,1,0,0,0,0,3,1,0,2021-2022,0,0
Theo Walcott,eng ENG,"MF,FW",Southampton,32,1989,4.2,,6,0,0,1.42,0,0,,16.4,0,0,0,,0.6,0.1,-0.6,-0.6,59,87,67.8,759,128,36,43,83.7,15,27,55.6,3,4,75,0.6,0,0.1,0,1,2,1,0,5,4,2,2,0,2,1,5,20,4,3,0,3,5,9,2,0,2021-2022,0,0
Hakim Ziyech,ma MAR,"MF,FW",Chelsea,28,1993,14.7,,52,19,36.5,3.55,1.3,0.08,0.21,21.2,3,0,0,,3.4,0.07,0.6,0.6,544,755,72.1,7935,2498,336,380,88.4,141,204,69.1,40,98,40.8,3.4,2.9,3.1,0.1,29,48,28,8,88,19,10,5,12,2,10,36,27.8,26,11,1,10,10,29,10,0,2021-2022,4,3
Martin Ødegaard,no NOR,"MF,FW",Arsenal,22,1998,30.9,,53,21,39.6,1.71,0.68,0.13,0.33,21,12,0,0,,4.8,0.09,2.2,2.2,1368,1633,83.8,21846,5049,681,763,89.3,541,612,88.4,90,145,62.1,4.8,6.3,5.4,-2.3,77,113,71,3,224,49,21,6,24,19,22,61,36.1,39,18,1,17,11,60,11,1,2021-2022,7,4
Marc Albrighton,eng ENG,"FW,DF",Leicester City,31,1989,12.6,,4,1,25,0.32,0.08,0.25,1,16.3,0,0,0,,0.5,0.12,0.5,0.5,347,558,62.2,5152,2040,220,258,85.3,86,145,59.3,26,94,27.7,0.5,2,1,0,11,23,8,6,26,31,19,16,9,6,10,47,21.3,37,15,3,12,14,45,20,0,2021-2022,1,2
Dwight Gayle,eng ENG,"FW,DF",Newcastle Utd,30,1990,0.4,,2,0,0,4.74,0,0,,7.3,0,0,0,,0.6,0.28,-0.6,-0.6,13,16,81.3,104,12,11,12,91.7,0,1,0,0,0,,0.6,0.3,0.1,-0.3,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,0,0,2021-2022,0,0
Jacob Murphy,eng ENG,"FW,DF",Newcastle Utd,26,1995,16.4,,27,5,18.5,1.65,0.31,0.04,0.2,19.3,1,0,0,,2.2,0.08,-1.2,-1.2,364,581,62.7,5480,1975,182,233,78.1,119,183,65,29,82,35.4,2.2,2.6,1.9,-0.6,20,33,19,6,44,49,26,34,11,4,26,41,63.4,15,20,2,18,23,72,17,0,2021-2022,1,2
Thiago Alcántara,es ESP,MF,Liverpool,30,1991,17,,25,6,24,1.47,0.35,0.04,0.17,19.3,0,0,0,,1.9,0.08,-0.9,-0.9,1340,1508,88.9,24737,7150,573,624,91.8,594,640,92.8,150,190,78.9,1.9,2.3,1.7,1.7,29,211,26,1,214,48,29,14,24,10,10,42,23.8,32,22,2,20,26,74,13,2,2021-2022,1,4
Allan,br BRA,MF,Everton,30,1991,24.3,,7,3,42.9,0.29,0.12,0,0,24.5,0,0,0,,0.2,0.03,-0.2,-0.2,778,982,79.2,12868,4192,356,405,87.9,337,402,83.8,57,102,55.9,0.2,0.8,1,1.2,15,103,20,3,130,74,44,28,39,7,34,105,32.4,71,40,9,31,23,97,39,1,2021-2022,0,2
Dele Alli,eng ENG,MF,Tottenham,25,1996,7.3,,3,2,66.7,0.41,0.27,0,0,21.4,0,1,1,,0.8,0.26,-0.6,-0.8,177,228,77.6,2353,563,105,124,84.7,45,53,84.9,10,20,50,1.6,0.3,0.4,-0.3,2,14,4,1,18,14,8,10,3,1,5,17,29.4,12,22,5,17,6,20,16,0,2021-2022,1,0
Steven Alzate,co COL,MF,Brighton,22,1998,4.5,,1,1,100,0.22,0.22,0,0,16.1,0,0,0,,0.1,0.07,-0.1,-0.1,204,233,87.6,3213,865,105,116,90.5,72,78,92.3,17,24,70.8,0.1,0.2,0.2,-0.2,2,18,1,0,21,10,4,4,5,1,4,7,57.1,3,2,1,1,10,20,10,0,2021-2022,0,0
Stuart Armstrong,sct SCO,MF,Southampton,29,1992,16.4,,38,9,23.7,2.32,0.55,0.05,0.22,20.5,0,0,0,,2.5,0.07,-0.5,-0.5,590,744,79.3,8618,2144,321,386,83.2,217,250,86.8,25,42,59.5,2.5,1.5,1.4,-1.5,25,46,23,4,83,27,19,15,6,6,9,23,39.1,14,10,1,9,8,35,15,0,2021-2022,2,0
Shandon Baptiste,gd GRN,MF,Brentford,23,1998,10.1,,12,4,33.3,1.19,0.4,0.08,0.25,20.1,0,0,0,,0.7,0.06,0.3,0.3,257,308,83.4,3885,900,140,156,89.7,85,99,85.9,17,30,56.7,0.7,0.5,0.5,-0.5,9,21,6,1,35,14,4,9,4,1,6,15,40,9,10,0,10,11,25,12,0,2021-2022,1,0
Lewis Bate,eng ENG,MF,Leeds United,18,2002,1.6,,1,0,0,0.62,0,0,,28.9,0,0,0,,0,0.01,0,0,45,61,73.8,654,199,23,30,76.7,15,17,88.2,3,5,60,0,0,0,0,0,2,0,0,6,1,0,0,0,1,0,8,0,8,1,0,1,1,2,1,0,2021-2022,0,0
Donny van de Beek,nl NED,MF,Manchester Utd,24,1997,0.8,,2,1,50,2.4,1.2,0.5,1,9,0,0,0,,0.5,0.24,0.5,0.5,26,34,76.5,348,170,18,21,85.7,5,6,83.3,1,1,100,0.5,0.4,0.2,-0.4,3,2,3,0,4,6,4,4,1,1,1,2,50,1,5,1,4,2,8,1,0,2021-2022,1,0
Donny van de Beek,nl NED,MF,Everton,24,1997,5.4,,5,1,20,0.93,0.19,0.2,1,20.5,0,0,0,,1.1,0.21,-0.1,-0.1,206,250,82.4,2732,712,112,128,87.5,73,85,85.9,3,12,25,1.1,0.1,0.2,-0.1,2,21,3,0,20,15,7,8,6,1,6,13,46.2,7,6,2,4,6,21,4,0,2021-2022,1,0
Rodrigo Bentancur,uy URU,MF,Tottenham,24,1997,15.1,,14,2,14.3,0.93,0.13,0,0,19.5,0,0,0,,0.8,0.06,-0.8,-0.8,912,1019,89.5,14966,3399,420,454,92.5,384,409,93.9,64,88,72.7,0.8,2.6,1.4,1.4,15,81,4,2,76,36,18,14,14,8,16,32,50,16,24,9,15,20,56,35,0,2021-2022,0,4
Jóhann Berg Guðmundsson,is ISL,MF,Burnley,30,1990,12.2,,19,5,26.3,1.55,0.41,0,0,19.9,2,0,0,,1.6,0.08,-1.6,-1.6,209,341,61.3,2955,687,132,166,79.5,50,85,58.8,15,45,33.3,1.6,0.5,0.8,0.5,6,7,11,9,16,16,6,7,7,2,5,20,25,15,11,2,9,12,28,22,0,2021-2022,0,1
Mads Bidstrup,dk DEN,MF,Brentford,20,2001,0.5,,0,0,,0,0,,,,0,0,0,,0,,0,0,10,13,76.9,140,31,4,5,80,4,5,80,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,3,0,0,0,1,2,2,0,2021-2022,0,0
Yves Bissouma,ml MLI,MF,Brighton,24,1996,23.5,,21,5,23.8,0.9,0.21,0.05,0.2,25.3,1,0,0,,0.9,0.04,0.1,0.1,1061,1193,88.9,17341,3663,517,556,93,419,456,91.9,87,112,77.7,0.9,0.8,0.7,1.2,8,73,13,0,92,76,49,35,37,4,21,37,56.8,16,33,3,30,50,126,49,0,2021-2022,1,2
Josh Brownhill,eng ENG,MF,Burnley,25,1995,32.8,,29,9,31,0.88,0.27,0.07,0.22,23.8,4,0,0,,1.4,0.05,0.6,0.6,891,1196,74.5,13793,4197,463,547,84.6,291,389,74.8,77,147,52.4,1.4,2.6,3.2,0.4,40,97,22,3,106,73,37,25,42,6,21,53,39.6,32,37,12,25,68,141,42,1,2021-2022,2,3
Lewis Brunt,eng ENG,MF,Leicester City,20,2000,0.3,,0,0,,0,0,,,,0,0,0,,0,,0,0,21,21,100,365,28,10,10,100,10,10,100,1,1,100,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2021-2022,0,0
Moisés Caicedo,ec ECU,MF,Brighton,19,2001,7.3,,10,4,40,1.36,0.55,0.1,0.25,18.4,0,0,0,,0.8,0.09,0.2,0.2,225,275,81.8,3117,843,144,164,87.8,59,75,78.7,12,17,70.6,0.8,0.3,0.4,0.7,4,19,2,0,22,16,10,7,7,2,5,12,41.7,7,18,4,14,10,26,7,0,2021-2022,1,1
Chem Campbell,wls WAL,MF,Wolves,18,2002,0.1,,0,0,,0,0,,,,0,0,0,,0,,0,0,9,10,90,90,14,8,9,88.9,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,2021-2022,0,0
Daniel Chesters,eng ENG,MF,West Ham,19,2002,0,,0,0,,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2021-2022,0,0
Tom Cleverley,eng ENG,MF,Watford,31,1989,18,,12,7,58.3,0.67,0.39,0,0,21,0,0,0,,0.7,0.06,-0.7,-0.7,479,658,72.8,7468,2178,239,280,85.4,169,212,79.7,40,109,36.7,0.7,2.1,1.3,-0.1,20,42,8,5,64,37,20,19,17,1,18,33,54.5,15,23,6,17,18,55,19,3,2021-2022,0,2
Jack Cork,eng ENG,MF,Burnley,32,1989,18.6,,7,1,14.3,0.38,0.05,0.14,1,18,0,0,0,,0.7,0.1,0.3,0.3,423,577,73.3,6846,1918,217,273,79.5,143,191,74.9,43,71,60.6,0.7,0.3,0.3,-0.3,6,45,5,1,46,20,6,6,11,3,7,20,35,13,17,4,13,17,37,29,1,2021-2022,1,0
Hélder Costa,ao ANG,MF,Leeds United,27,1994,0.2,,1,0,0,4.09,0,0,,23.3,0,0,0,,0,0.01,0,0,5,5,100,79,0,2,2,100,3,3,100,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2021-2022,0,0
Luke Cundle,eng ENG,MF,Wolves,19,2002,2,,0,0,,0,0,,,,0,0,0,,0,,0,0,96,105,91.4,1485,302,48,51,94.1,38,42,90.5,7,9,77.8,0,0.2,0.2,-0.2,2,11,2,0,9,4,3,0,4,0,1,1,100,0,0,0,0,1,5,1,0,2021-2022,0,0
Tom Davies,eng ENG,MF,Everton,23,1998,2.6,,6,2,33.3,2.31,0.77,0.17,0.5,17.3,0,0,0,,0.8,0.14,0.2,0.2,60,82,73.2,822,261,35,38,92.1,18,24,75,2,6,33.3,0.8,0,0.1,0,0,4,1,0,7,3,1,1,1,1,2,5,40,3,2,1,1,2,5,9,0,2021-2022,1,0
Kevin De Bruyne,be BEL,MF,Manchester City,30,1991,24.5,,78,31,39.7,3.19,1.27,0.19,0.48,19.2,7,0,0,,5.7,0.07,9.3,9.3,1170,1568,74.6,19948,5365,581,663,87.6,434,558,77.8,122,249,49,5.7,10.4,7.5,-2.4,87,143,65,10,204,32,16,4,15,13,12,37,32.4,25,32,2,30,6,38,16,0,2021-2022,15,8
Fabian Delph,eng ENG,MF,Everton,31,1989,7.4,,2,0,0,0.27,0,0,,27.3,0,0,0,,0,0.02,0,0,259,309,83.8,4612,1427,125,138,90.6,90,103,87.4,35,48,72.9,0,0.1,0.1,-0.1,4,37,2,0,34,18,15,10,7,1,8,21,38.1,13,12,5,7,14,32,10,0,2021-2022,0,0
Leander Dendoncker,be BEL,MF,Wolves,26,1995,21.7,,23,10,43.5,1.06,0.46,0.09,0.2,16.1,0,0,0,,2.2,0.1,-0.2,-0.2,709,822,86.3,11172,2199,328,377,87,301,328,91.8,45,57,78.9,2.2,1.1,0.4,0.9,11,52,4,0,64,42,17,25,14,3,22,50,44,28,37,10,27,9,51,38,1,2021-2022,2,2
Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,22,1998,23.4,,21,3,14.3,0.9,0.13,0.05,0.33,21.6,1,0,0,,1.2,0.06,-0.2,-0.2,950,1250,76,13947,3778,542,623,87,308,394,78.2,55,134,41,1.2,2.7,2.6,-0.7,35,103,26,7,132,39,24,20,14,5,19,40,47.5,21,37,8,29,21,60,26,1,2021-2022,1,2
Ibrahima Diallo,fr FRA,MF,Southampton,22,1999,11.4,,8,4,50,0.7,0.35,0,0,21.3,0,0,0,,0.4,0.05,-0.4,-0.4,361,453,79.7,5657,1490,190,232,81.9,132,155,85.2,26,35,74.3,0.4,1,0.3,1,16,43,3,2,57,22,11,10,9,3,10,24,41.7,14,7,0,7,9,31,10,0,2021-2022,0,2
Moussa Djenepo,ml MLI,MF,Southampton,23,1998,5.1,,11,1,9.1,2.17,0.2,0,0,16.3,0,0,0,,1.5,0.13,-1.5,-1.5,109,147,74.1,1480,513,58,68,85.3,39,51,76.5,4,10,40,1.5,0.3,0.5,-0.3,6,10,9,2,18,9,3,3,5,1,3,11,27.3,8,6,1,5,2,11,6,1,2021-2022,0,0
Abdoulaye Doucouré,ml MLI,MF,Everton,28,1993,28.2,,34,11,32.4,1.21,0.39,0.06,0.18,17.9,0,0,0,,2.2,0.06,-0.2,-0.2,864,1097,78.8,12771,3058,490,581,84.3,296,351,84.3,45,72,62.5,2.2,2,1.3,2,19,81,19,0,113,75,43,30,37,8,32,71,45.1,39,33,8,25,28,103,32,0,2021-2022,2,4
Harvey Elliott,eng ENG,MF,Liverpool,18,2003,3.8,,10,1,10,2.6,0.26,0,0,18.5,0,0,0,,0.8,0.08,-0.8,-0.8,209,256,81.6,3057,789,121,135,89.6,68,79,86.1,11,14,78.6,0.8,0.6,0.4,-0.6,9,21,6,2,36,3,0,1,1,1,0,6,0,6,8,1,7,4,7,2,0,2021-2022,0,0
Mohamed Elneny,eg EGY,MF,Arsenal,29,1992,9,,8,2,25,0.89,0.22,0,0,26.9,0,0,0,,0.2,0.02,-0.2,-0.2,528,565,93.5,8669,2398,248,263,94.3,236,242,97.5,32,39,82.1,0.2,0.4,0.3,1.6,9,59,2,0,43,16,8,10,5,1,7,12,58.3,5,7,1,6,14,30,13,0,2021-2022,0,2
Christian Eriksen,dk DEN,MF,Brentford,29,1992,10.4,,22,8,36.4,2.11,0.77,0.05,0.13,24.6,5,0,0,,1.3,0.06,-0.3,-0.3,478,639,74.8,9842,3756,193,210,91.9,171,215,79.5,102,179,57,1.3,3.5,2.8,0.5,30,84,17,7,82,13,6,4,5,4,8,17,47.1,9,9,1,8,9,22,14,0,2021-2022,1,4
Oghenekaro Etebo,ng NGA,MF,Watford,25,1995,4.5,,3,0,0,0.67,0,0,,31,0,0,0,,0.1,0.02,-0.1,-0.1,151,168,89.9,3035,923,50,54,92.6,79,85,92.9,21,26,80.8,0.1,0.1,0.2,-0.1,2,15,3,1,16,11,8,7,4,0,3,8,37.5,5,3,1,2,5,16,5,0,2021-2022,0,0
Fabinho,br BRA,MF,Liverpool,27,1993,25.7,,19,7,36.8,0.74,0.27,0.16,0.43,19.9,2,2,2,,2.4,0.14,1.1,0.6,1350,1550,87.1,21821,5712,676,741,91.2,548,608,90.1,94,135,69.6,3.9,1.3,1.9,-0.3,16,151,12,1,134,46,25,17,23,6,24,70,34.3,46,33,10,23,39,85,25,1,2021-2022,5,1
Evan Ferguson,ie IRL,MF,Brighton,16,2004,0.3,,0,0,,0,0,,,,0,0,0,,0,,0,0,5,6,83.3,73,0,3,4,75,0,0,,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2021-2022,0,0
Bruno Fernandes,pt POR,MF,Manchester Utd,26,1994,34.6,,87,29,33.3,2.52,0.84,0.11,0.34,21.9,6,0,2,,8.1,0.09,0.3,1.9,1549,2093,74,26517,7848,792,925,85.6,509,636,80,195,371,52.6,9.7,9,6.9,-3,88,170,81,14,237,54,28,26,22,6,26,91,28.6,65,36,0,36,17,71,42,2,2021-2022,10,6
Adam Forshaw,eng ENG,MF,Leeds United,29,1991,17,,14,4,28.6,0.82,0.24,0,0,25,1,0,0,,0.5,0.03,-0.5,-0.5,695,842,82.5,11652,3225,342,389,87.9,253,290,87.2,73,103,70.9,0.5,1,0.7,0,13,68,8,0,80,53,23,21,27,5,21,54,38.9,33,17,1,16,19,72,12,2,2021-2022,0,1
Fred,br BRA,MF,Manchester Utd,28,1993,22.5,,15,9,60,0.67,0.4,0.27,0.44,21.3,0,0,0,,1.3,0.08,2.7,2.7,1137,1358,83.7,18842,5515,547,626,87.4,448,506,88.5,92,118,78,1.3,2.2,3,1.8,28,131,13,1,138,63,27,32,24,7,22,79,27.8,57,38,11,27,32,95,24,0,2021-2022,4,4
Conor Gallagher,eng ENG,MF,Crystal Palace,21,2000,31.6,,52,22,42.3,1.64,0.7,0.15,0.36,17.5,4,0,0,,6.3,0.12,1.7,1.7,890,1188,74.9,14543,3809,443,517,85.7,305,386,79,88,173,50.9,6.3,3.1,3.1,-0.1,38,86,20,9,94,69,38,35,20,14,21,69,30.4,48,58,9,49,29,98,26,0,2021-2022,8,3
Jean-Philippe Gbamin,ci CIV,MF,Everton,25,1995,0.7,,0,0,,0,0,,,,0,0,0,,0,,0,0,16,22,72.7,207,38,11,13,84.6,4,6,66.7,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,2,0,0,0,1,2,1,0,2021-2022,0,0
Billy Gilmour,sct SCO,MF,Norwich City,20,2001,20.6,,18,3,16.7,0.87,0.15,0,0,23.3,2,0,0,,0.9,0.05,-0.9,-0.9,991,1243,79.7,18498,5588,456,514,88.7,357,419,85.2,152,258,58.9,0.9,1.4,1.9,-0.4,25,94,17,3,112,41,21,16,21,4,14,52,26.9,38,21,4,17,17,58,29,0,2021-2022,0,1
André Gomes,pt POR,MF,Everton,28,1993,6.9,,14,4,28.6,2.04,0.58,0,0,23.5,0,0,0,,0.7,0.05,-0.7,-0.7,218,282,77.3,3491,1060,116,134,86.6,75,89,84.3,19,37,51.4,0.7,0.2,0.2,0.8,4,29,4,2,25,16,4,6,6,4,8,32,25,24,8,2,6,1,17,7,1,2021-2022,0,1
Dan Gosling,eng ENG,MF,Watford,31,1990,1.8,,2,1,50,1.08,0.54,0.5,1,16.6,0,0,0,,0.2,0.11,0.8,0.8,55,65,84.6,836,216,31,33,93.9,19,22,86.4,4,6,66.7,0.2,0,0,0,1,4,0,0,4,2,1,1,1,0,2,6,33.3,4,2,0,2,0,2,3,0,2021-2022,1,0
Bruno Guimarães,br BRA,MF,Newcastle Utd,23,1997,11.5,,23,12,52.2,2,1.04,0.22,0.42,18,0,0,0,,3.1,0.16,1.9,1.9,441,522,84.5,7876,1942,208,231,90,156,178,87.6,59,73,80.8,3.1,1.1,1.4,-0.1,12,41,13,4,54,44,23,18,22,4,21,38,55.3,17,25,6,19,9,53,13,0,2021-2022,5,1
İlkay Gündoğan,de GER,MF,Manchester City,30,1990,20.6,,55,18,32.7,2.67,0.87,0.15,0.44,14.5,2,0,0,,9,0.16,-1,-1,1175,1340,87.7,18647,4054,608,648,93.8,412,456,90.4,105,151,69.5,9,4.9,4.2,-0.9,38,95,22,1,126,23,9,10,12,1,12,31,38.7,19,11,1,10,15,38,10,0,2021-2022,8,4
Jordan Henderson,eng ENG,MF,Liverpool,31,1990,28.9,,31,6,19.4,1.07,0.21,0.06,0.33,24.5,1,0,0,,1.5,0.05,0.5,0.5,1886,2246,84,31808,8574,874,975,89.6,801,921,87,153,228,67.1,1.5,3.5,3.7,1.5,38,215,52,14,245,36,20,9,25,2,17,44,38.6,27,25,1,24,23,59,14,0,2021-2022,2,5
Jeff Hendrick,ie IRL,MF,Newcastle Utd,29,1992,0.8,,1,1,100,1.25,1.25,1,1,28.1,0,0,0,,0.1,0.09,0.9,0.9,27,29,93.1,489,43,12,13,92.3,12,12,100,3,4,75,0.1,0,0,0,1,2,0,0,0,1,1,0,1,0,1,1,100,0,0,0,0,0,1,1,0,2021-2022,1,0
Will Hughes,eng ENG,MF,Crystal Palace,26,1995,11.7,,6,0,0,0.51,0,0,,23.2,0,0,0,,0.1,0.02,-0.1,-0.1,436,537,81.2,7228,1815,206,232,88.8,184,205,89.8,31,64,48.4,0.1,0.6,0.6,0.4,9,31,6,2,38,29,14,10,16,3,7,16,43.8,9,13,7,6,8,37,10,0,2021-2022,0,1
Pierre Højbjerg,dk DEN,MF,Tottenham,25,1995,35.5,,31,10,32.3,0.87,0.28,0.06,0.2,22.2,1,0,0,,1.9,0.06,0.1,0.1,2287,2570,89,37884,10800,1115,1199,93,877,961,91.3,194,269,72.1,1.9,2.3,2.9,-0.3,25,229,36,3,242,78,45,31,38,9,38,85,44.7,47,61,13,48,48,126,54,0,2021-2022,2,2
Tim Iroegbunam,eng ENG,MF,Aston Villa,18,2003,1,,1,0,0,0.98,0,0,,11.2,0,0,0,,0.1,0.12,-0.1,-0.1,22,27,81.5,288,155,14,18,77.8,8,9,88.9,0,0,,0.1,0,0,0,0,3,0,0,4,5,4,2,3,0,1,1,100,0,0,0,0,2,7,1,0,2021-2022,0,0
Vitaly Janelt,de GER,MF,Brentford,23,1998,25.5,,30,12,40,1.17,0.47,0.13,0.33,18.4,0,0,0,,2.4,0.08,1.6,1.6,755,1005,75.1,12860,4122,341,413,82.6,321,388,82.7,65,136,47.8,2.4,1.9,2,-1.9,23,80,13,3,103,61,32,26,27,8,27,53,50.9,26,23,7,16,28,89,35,0,2021-2022,4,0
Mathias Jensen,dk DEN,MF,Brentford,25,1996,17.8,,19,5,26.3,1.07,0.28,0,0,21,0,0,0,,2.9,0.16,-2.9,-2.9,574,795,72.2,11460,3742,247,294,84,201,260,77.3,115,203,56.7,2.9,3.2,3.4,-2.2,35,74,28,10,103,33,18,12,16,5,22,63,34.9,41,32,3,29,22,55,13,0,2021-2022,0,1
Curtis Jones,eng ENG,MF,Liverpool,20,2001,9.5,,20,7,35,2.12,0.74,0.05,0.14,23.2,0,0,0,,0.9,0.05,0.1,0.1,538,599,89.8,8198,1811,289,305,94.8,204,219,93.2,31,44,70.5,0.9,0.6,0.5,0.4,11,53,10,1,58,11,9,3,6,2,1,10,10,9,4,0,4,6,17,4,0,2021-2022,1,1
Jorginho,it ITA,MF,Chelsea,29,1991,25.3,,9,2,22.2,0.36,0.08,0,0,32.6,0,6,7,,0.3,0.04,0.2,-0.3,1681,1887,89.1,26181,7227,862,928,92.9,669,730,91.6,91,140,65,5.8,2.7,1.9,-0.7,27,186,36,0,178,64,33,27,31,6,29,83,34.9,54,27,4,23,36,100,21,1,2021-2022,6,2
N'Golo Kanté,fr FRA,MF,Chelsea,30,1991,19.7,,17,9,52.9,0.86,0.46,0.12,0.22,19.6,0,0,0,,1.5,0.09,0.5,0.5,1121,1308,85.7,16188,4538,630,695,90.6,397,450,88.2,43,61,70.5,1.5,2.1,2.4,1.9,24,105,29,0,159,59,31,20,27,12,25,40,62.5,15,37,2,35,31,90,8,0,2021-2022,2,4
Edo Kayembe,cd COD,MF,Watford,23,1998,8.9,,6,0,0,0.68,0,0,,29.8,0,0,0,,0.1,0.02,-0.1,-0.1,374,442,84.6,6881,1938,159,176,90.3,166,187,88.8,43,59,72.9,0.1,0.3,0.3,-0.3,6,42,1,0,47,21,13,11,9,1,8,16,50,8,6,1,5,9,30,13,0,2021-2022,0,0
Naby Keïta,gn GUI,MF,Liverpool,26,1995,13,,26,7,26.9,1.99,0.54,0.12,0.43,22.6,0,0,0,,2.2,0.08,0.8,0.8,643,757,84.9,9141,2501,380,425,89.4,219,251,87.3,22,33,66.7,2.2,1.9,2.1,-0.9,15,56,21,0,75,46,23,17,19,10,26,42,61.9,16,33,2,31,14,60,8,0,2021-2022,3,1
Mateusz Klich,pl POL,MF,Leeds United,31,1990,23,,42,18,42.9,1.82,0.78,0.02,0.06,21.4,0,0,0,,2.8,0.07,-1.8,-1.8,800,1026,78,11259,3630,453,514,88.1,240,314,76.4,38,84,45.2,2.8,2.2,2,-0.2,31,72,23,3,105,47,25,18,23,6,25,66,37.9,41,22,4,18,11,58,20,0,2021-2022,1,2
Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,31,1989,21.9,,7,0,0,0.32,0,0,,21.6,0,0,0,,0.5,0.08,-0.5,-0.5,656,804,81.6,10088,2834,338,390,86.7,253,308,82.1,36,58,62.1,0.5,0.8,1,0.2,5,44,3,1,54,52,38,28,22,2,18,39,46.2,21,40,14,26,38,90,39,0,2021-2022,0,1
Mateo Kovačić,hr CRO,MF,Chelsea,27,1994,17.3,,22,6,27.3,1.27,0.35,0.09,0.33,20.3,1,0,0,,1.6,0.07,0.4,0.4,1061,1203,88.2,17022,4072,537,580,92.6,405,453,89.4,77,106,72.6,1.6,3.2,3,1.8,27,127,23,1,135,51,31,14,26,11,17,35,48.6,18,19,4,15,7,58,9,1,2021-2022,2,5
Alex Král,cz CZE,MF,West Ham,23,1998,0,,0,0,,0,0,,,,0,0,0,,0,,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2021-2022,0,0
Juraj Kucka,sk SVK,MF,Watford,34,1987,21.3,,46,11,23.9,2.16,0.52,0.02,0.09,20.8,3,0,0,,3.2,0.07,-2.2,-2.2,485,713,68,7757,2545,244,322,75.8,176,247,71.3,39,76,51.3,3.2,0.9,1.2,0.1,10,41,7,4,60,59,39,32,25,2,27,73,37,46,30,9,21,27,86,46,2,2021-2022,1,1
Adam Lallana,eng ENG,MF,Brighton,33,1988,17.3,,19,4,21.1,1.1,0.23,0,0,19.8,0,0,0,,1.1,0.06,-1.1,-1.1,836,962,86.9,11641,2793,502,552,90.9,265,288,92,28,53,52.8,1.1,0.9,1,0.1,8,58,17,1,76,34,17,14,14,6,12,41,29.3,29,16,6,10,16,50,13,1,2021-2022,0,1
